,item_name,review_title,review_content,review_date,review_star,dog_breed,dog_age
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['안에서 사료가 터져서 왔어요 ㅠㅠ'], '안에서 사료 한 봉지가 터져서 안이 엉망이 되어서 왔어요 ㅠㅠ', ['2021.01.14.'], '3 Stars', ['푸들'], [' · 6살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['아이들이 잘먹어요!'], '최고입니다 아이들이 좋아해요 개별 포장이라 좋고!', ['2020.11.25.'], '5 Stars', ['닥스훈트'], [' · 11살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['신장관련이슈?'], '병원갔는데 의사선생님이 사료 뭐먹이냐면서 비추하셨어요', ['2020.11.01.'], '1 Star', ['기타견종 (중형견)'], [' · 1살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['개별포장에 애들도 잘 먹는데.. 성분이 안좋아요'], '두마리라 사료가 금방 떨어져서 급히 샀었어요! 우선 개별포장에 알갱이 크기도 무난해서 괜찮습니다. (엄마가 편해서 좋아하셨어요) 단지 성분이 좋은편은 아니라 이걸 주로 먹이지는 않으려구여. 거의 다 먹었는데 요즘엔 강아지가 설사해서 이제 성분표 따져서 사료 사려고 합니다..!', ['2020.10.26.'], '3 Stars', ['요크셔 테리어'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '잘 먹구\n소화도 잘되구\n황금똥이네요\n황금똥이네요 ', ['2020.09.11.'], '5 Stars', ['토이 푸들'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['넘 맛있게 잘 먹어요~~'], '배송받자마자 바로 뜯어서 주니 침까지흘리면서 맛있게 잘먹었어요~~^^', ['2020.09.07.'], '4 Stars', ['래브라도 리트리버'], [' · 0살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘받았습니다'], '계속 구매하는 사료인데 개별포장이라 좋고 강아지도 크게 거부감이 없어요', ['2020.08.18.'], '5 Stars', ['진돗개'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['항상 구입하는 사료'], '낱개 포장이라 좋고 알이 크지 않아서 치아가 없는 울 강아지에게 최고에요', ['2020.08.06.'], '4 Stars', ['슈나우져(스탠다드)'], [' · 6살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['홀리스틱 베네딕트 멀티프로테인'], '성견이 된 이후로 늘 먹이는 사료인데 늘 잘 먹어요', ['2020.06.06.'], '5 Stars', ['푸들'], [' · 6살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '잘먹어요 누구든 호불호없이 잘 먹을것같아요', ['2020.06.06.'], '4 Stars', ['푸들'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['감사합니다'], '강아지가 엄청 잘먹어요^^', ['2018.09.10.'], '5 Stars', ['비숑 프리제'], [' · 1살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['눈물 줄줄..'], '연어만 된 사료로사다가 없어져서 한번 사봤는데\n망했네요\n눈물샘 터졌어요 ..휴', ['2019.09.17.'], '1 Star', ['재패니즈 스피츠'], [' · 6살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['알러지 피부병이 생기네요'], '요크셔 인데 기름이 많아서인지 피부병이 생겨서 병원다녀요~ㅠ', ['2019.08.05.'], '1 Star', ['요크셔 테리어'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['양고기먹이다가 바꿔봤어요'], '이것도 잘먹네요 계속  anf꺼만 먹였는데 양고기에서 소고기연어로 바꿔봤어요 잘먹어서 다행이에요', ['2018.10.29.'], '4 Stars', ['미니핀'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['우리 강아지 먹긴하지만'], '변 색깔이 검정색.. 딱딱한 뱐을 바서 비꿀 예정이예요..', ['2021.01.29.'], '3 Stars', ['견종모름 (중형견)'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '잘먹어요 총2번 구매 했어요', ['2021.01.05.'], '5 Stars', ['말티즈'], [' · 11살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['맛나나보구나'], '사료 브랜드 교체 해 보았는데 잘 먹네욤', ['2020.11.29.'], '5 Stars', ['프렌치 블독'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['알레르기가있는지 조금 빨개져서 ㅠ'], '조금 더 지켜봐야 할듯해여', ['2020.11.19.'], '3 Stars', ['비숑 프리제'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['늘 먹입니다'], '잘먹어요~! 늘 먹이고 있어요~!!!!', ['2020.06.09.'], '4 Stars', ['닥스훈트'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['소분포장 넘좋아요ㅎㅎ'], '로얄캐닌 먹이니깐 살이 너무많이쪄서 사료바꾼지 5개월쯤 되가는데  댕댕이들이 너무잘먹어요ㅎㅎㅎㅎ\n3마리중 한마리는 돼지&닭 알러지 잇는데 이사료로  바꾸고나서 피부  알러지가  안나서 너무좋아요ㅎㅎ\n\n애들이 입이 짧은편인데  이거는 그래도 3마리서 약2달만에 먹어준거라도 절할듯ㅋㅋㅋㅋㅋ\n평소에 5키로 사료 사놓으면  6ㅡ8개월은 기본으로 먹엇거든요ㅋㅋㅋㅋ\n(굶기는게 아니라  자율급식 중이예요.)', ['2020.06.03.'], '5 Stars', ['말티즈'], [' · 11살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['눈물펑ㅜ'], '이거 안그랫는데이번엔 눈물펑펑이네요ㅜ그래도잘먹으니 개선부탁요', ['2020.03.26.'], '3 Stars', ['요크셔 테리어'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['굿~~~~'], '사이즈 작아서 아작아작 먹는 소리가 고소하게 들려요', ['2019.11.16.'], '5 Stars', ['푸들'], [' · 10살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['처음 시켜봤는데'], '처음 시켜봤는데 알갱이가 너무 작네요\n\n저희집 강아지들에겐 안맞는거 같습니다', ['2019.11.05.'], '3 Stars', ['푸들'], [' · 1살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['그냥 엄청 잘먹어요'], '맨날 밥그릇 긁고... 하루에 두세끼 먹는거같아요 이러면 안되는데....', ['2019.10.16.'], '5 Stars', ['시바 이누'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['기호성은 좋은데..'], '기호성은 너무 좋은데.. 저희 애랑은 안맞네요ㅠ', ['2019.10.12.'], '1 Star', ['토이 푸들'], [' · 19살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '좋아요', ['2019.05.21.'], '5 Stars', ['포메라니안'], [' · 4살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '빠른배송 감사요', ['2019.05.04.'], '4 Stars', ['웰시 코기'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘 먹고  유기농으로 바꾸고 나서부터 피부병 사라졌어요'], '저희 애기가 ANF 사료를 잘 먹어서 ANF 먹여왔는데  그 전에 ANF 일반사료 먹였을땐 피부병이 좀 심했는데  혹시 해서 유기농으로 바꿨더니 피부병이 나았어요... 사료의 중요함을 느낍니다.. 그리고 여러 재료를 고를 수 있어서 시킬 때마다 다른 재료가 들어간 유기농 사료로 바꿔주며 주고 있어요. 잘 먹고 기름진 사료 냄새도 안나고 좋아요.', ['2019.02.05.'], '5 Stars', ['시츄'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['울 강아지밥'], '잘 먹구 있어요 좋아요  변 냄새도 안나구요', ['2018.10.05.'], '4 Stars', ['푸들'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['역시나 ANF!'], '양도 알차고 개별포장은 특히나 편해요 우리집 갈치도 잘먹고 앞으로도 강아지대통령에서 ANF 구매하렵니다! ', ['2018.09.28.'], '3 Stars', ['닥스훈트'], [' · 4살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘 먹습니다'], '항상 애용하는 사료입니다', ['2021.08.10.'], '5 Stars', ['토이 푸들'], [' · 13살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['늘 먹이는 사료'], '늘 먹여요. \n다른거로 바꿨다가 다시 샀어요', ['2021.08.09.'], '5 Stars', ['시츄'], [' · 10살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['강쥐가 잘먹어요'], '강쥐가 잘먹어요....', ['2021.08.06.'], '5 Stars', ['비숑 프리제'], [' · 4살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '울 댕댕이가 잘 먹어요', ['2021.08.05.'], '5 Stars', ['시츄'], [' · 17살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '잘먹고 문제 없어서 꾸준히 먹이고 있어요.', ['2021.08.04.'], '5 Stars', ['요크셔 테리어'], [' · 13살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋어요'], '강아지들이 잘먹고 아주좋아해요', ['2021.08.04.'], '5 Stars', ['시츄'], [' · 9살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아여'], '강아지들이 잘먹고 아주좋아해요', ['2021.08.04.'], '5 Stars', ['시츄'], [' · 9살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '강아지들이 잘먹고 아주좋아해요', ['2021.08.04.'], '5 Stars', ['시츄'], [' · 9살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['유기농'], '유기농이라서 믿음이 갔어요', ['2021.08.03.'], '4 Stars', ['말티즈'], [' · 14살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['굿굿굿'], '딱딱하지도안코 너무잘먹어요', ['2021.08.03.'], '5 Stars', ['말티즈'], [' · 14살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['빠른 배송 좋은 가격에 잘 구매했습니다.'], '우리집 강아지가 anf 사료를 좋아하더라구요.\n두마리 있어서 오리젠 사료를 먹이는데 한마리는 anf 사료를 좋아해서 \n같이 먹으라고 두개 먹이고 있어요.\n\n무엇보다 빠른 배송이 정말 좋았습니다.\n앞으로도 좋은 가격에 만나볼 수 있었으면 좋겠어요', ['2021.08.03.'], '5 Stars', ['기타견종 (중형견)'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '잘 먹네요~~~^^ 무척 잘먹어요~~', ['2021.08.03.'], '5 Stars', ['기타견종 (중형견)'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘 먹어요'], '좋아해서 잘 먹여요', ['2021.08.03.'], '4 Stars', ['재패니즈 스피츠'], [' · 12살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹겠지요'], '막 받아서 먹여보고 후기할께요', ['2021.08.02.'], '4 Stars', ['기타견종 (중형견)'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['애들이 잘먹어요'], '그런데 작아서 이에 낀다는 우스개 소리를 듣긴해요 ㅎ 그래도 잘먹어서 좋네요', ['2021.08.02.'], '5 Stars', ['말티즈'], [' · 6살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['아주잘먹어요'], '맨날이것만사요~~~~', ['2021.08.02.'], '5 Stars', ['말티즈'], [' · 4살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '좋아요 탄이도 좋아하네요', ['2021.07.31.'], '5 Stars', ['말티즈'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요~!'], '이것만 계속 주문해서 먹이고 있어요', ['2021.07.30.'], '5 Stars', ['푸들'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요 또시킬게요'], '잘먹어요 또시킬게요~', ['2021.07.27.'], '4 Stars', ['프렌치 블독'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요~'], '잘먹어요 또시킬게요~', ['2021.07.27.'], '4 Stars', ['프렌치 블독'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['소고기연어'], '애들사료로처음먹어는데잘먹어요', ['2021.07.27.'], '5 Stars', ['토이 푸들'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '노령견 닥스훈트들인데\n잘먹고 좋아요', ['2021.07.24.'], '5 Stars', ['닥스훈트'], [' · 11살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘 먹어요'], '늘 재구매 중 입니다.', ['2021.07.23.'], '5 Stars', ['시츄'], [' · 17살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '잘먹어서좋아요\n꾸준히 구매중입니다', ['2021.07.22.'], '5 Stars', ['푸들'], [' · 17살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요!!'], '잘먹어서좋아요\n꾸준히 구매중입니다', ['2021.07.22.'], '5 Stars', ['푸들'], [' · 17살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '우리댕댕이가 잘먹어요', ['2021.07.22.'], '5 Stars', ['비숑 프리제'], [' · 1살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '근데 알이 너무 작아요 ㅋㅋ', ['2021.07.19.'], '4 Stars', ['말티즈'], [' · 7살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['우리집 강아지 제니가 잘먹어요.'], '우리집 강아지 제니가 잘먹어요.', ['2021.07.18.'], '5 Stars', ['비숑 프리제'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['우리집 강아지 제니가 잘먹어요.'], '우리집 강아지 제니가 잘먹어요.', ['2021.07.18.'], '5 Stars', ['비숑 프리제'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋아요'], '강아지가 잘 먹어서 항상 시켜 먹습니다', ['2021.07.16.'], '5 Stars', ['골든 리트리버'], [' · 37살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['개별포장 좋아요!'], '유치원에서 이 사료를 맛보구선 넘 잘먹어서 주문했어요. \n사료도 좋지만 소분포장에 잘 먹어서 좋아요!!', ['2021.07.15.'], '5 Stars', ['포메라니안'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['이거만 먹어서 이것만 사요ㅋㅋㅋ'], '알러지도 없고 가격도 적당해서 이것만 사먹이고 있어요 지금 또 다먹어서 사려고 들어왔어요ㅋㅋㅋㅋㅋ', ['2021.07.15.'], '5 Stars', ['견종모름 (중형견)'], [' · 9살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['너무잘먹어요!'], '낱개포장도 맘에들고 너무잘넉어요', ['2021.07.14.'], '5 Stars', ['토이 푸들'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘먹어요'], '아이들이 소형견이라 알멩이가 작아 먹기좋은듯요~', ['2021.07.14.'], '5 Stars', ['시츄'], [' · 13살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['잘 먹어요'], '잘 먹고 좋아요ㅎㅎ', ['2021.07.13.'], '5 Stars', ['시츄'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['늘 먹이는 사료'], '가성비도 좋고 아이가 계속 잘 먹고 있어요 그동안 많이 브랜드 바꿔봤는데 제일 잘 먹어서 꾸준히 삽니다 최고!!!', ['2021.07.10.'], '5 Stars', ['비숑 프리제'], [' · 4살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['여러번'], '주문해서 먹이고 있어요', ['2021.07.10.'], '5 Stars', ['푸들'], [' · 8살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['좋네요'], '배송도 빠르고 가격저렴 잘샀습니다', ['2021.07.09.'], '5 Stars', ['푸들'], [' · 5살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['사료바꿔보려구 구매했어요'], '오리젠먹다가 너무 비싸기도하고ㅋ\n사료바꿔보려고 구매했어요\n잘먹길 바래야죠ㅎ', ['2021.07.09.'], '5 Stars', ['말티즈'], [' · 2살']
0,"['네츄럴코어 홀리스틱 베네 M32 멀티프로테인 6kg', 'ANF 유기농 6Free 플러스 소고기&연어 5.6kg']", ['최애사료']], '최애사료~~~넘넘 좋아해요'], ['2021.07.08.']], '5 Stars'], ['말티즈']], [' · 6살']]
